DOL Year,Species Code,Species Name,Number Of Animals (sum),Landed Weight (sum),Region,Region Desc,Management Area
1988,540,"trout, steelhead",611,4692,1,Southeastern Region,C
1988,540,"trout, steelhead",42,377,1,Southeastern Region,D
1988,540,"trout, steelhead",266,2631,2,Central Region,E
1988,541,"trout, rainbow",1,5,2,Central Region,T
1988,570,inconnu (sheefish),201,1206,2,Central Region,T
1988,570,inconnu (sheefish),1614,11208,3,A-Y-K Region,X
1988,570,inconnu (sheefish),96,699,3,A-Y-K Region,Y
1988,580,"whitefish, general",1,9,1,Southeastern Region,A
1988,580,"whitefish, general",3353,5723,3,A-Y-K Region,Y
1988,661,"stickleback, ninespine",72501,72,2,Central Region,T
1988,710,sablefish (blackcod),4,26,1,Southeastern Region,A
1988,710,sablefish (blackcod),12,38,1,Southeastern Region,B
1988,710,sablefish (blackcod),0,39,1,Southeastern Region,D
1989,110,"cod, Pacific (gray)",0,212,1,Southeastern Region,B
1989,110,"cod, Pacific (gray)",0,25,1,Southeastern Region,C
1989,110,"cod, Pacific (gray)",377822,8076,2,Central Region,E
1989,130,lingcod,0,31399,1,Southeastern Region,A
1989,130,lingcod,0,6092,1,Southeastern Region,B
1989,130,lingcod,0,1552,1,Southeastern Region,C
1989,130,lingcod,0,55763,1,Southeastern Region,D
1989,137,"rockfish, bocaccio",0,20,1,Southeastern Region,A
1989,137,"rockfish, bocaccio",0,12,1,Southeastern Region,D
1989,139,"rockfish, other",0,45,1,Southeastern Region,B
1989,140,"rockfish, red",0,36,1,Southeastern Region,A
1989,140,"rockfish, red",0,342,1,Southeastern Region,B
1989,140,"rockfish, red",0,166,1,Southeastern Region,D
1989,140,"rockfish, red",29,139,2,Central Region,T
1989,142,"rockfish, black",0,385,1,Southeastern Region,A
1989,142,"rockfish, black",0,174,1,Southeastern Region,D
1989,142,"rockfish, black",1,7,2,Central Region,E
1989,145,"rockfish, yelloweye (red snapper)",0,12,1,Southeastern Region,A
1989,145,"rockfish, yelloweye (red snapper)",0,126,1,Southeastern Region,D
1989,145,"rockfish, yelloweye (red snapper)",12,109,2,Central Region,E
1989,146,"rockfish, canary",0,5,1,Southeastern Region,A
1989,146,"rockfish, canary",0,5,1,Southeastern Region,D
1989,147,"rockfish, quillback",0,3,1,Southeastern Region,A
1989,147,"rockfish, quillback",0,53,1,Southeastern Region,B
1989,147,"rockfish, quillback",0,5,1,Southeastern Region,D
1989,150,"rockfish, rosethorn",150,1092,3,A-Y-K Region,W
1989,150,"rockfish, rosethorn",28,199,3,A-Y-K Region,Y
1989,151,"rockfish, rougheye",0,14,1,Southeastern Region,D
1989,154,"rockfish, dusky",0,8,1,Southeastern Region,D
1989,155,"rockfish, yellowtail",0,8,1,Southeastern Region,A
1989,155,"rockfish, yellowtail",0,1552,2,Central Region,E
1989,157,"rockfish, silvergray",0,22,1,Southeastern Region,D
1989,159,"rockfish, darkblotched",0,1162,3,A-Y-K Region,W
1989,167,"rockfish, blue",0,8,1,Southeastern Region,A
1989,167,"rockfish, blue",0,48,1,Southeastern Region,B
1989,167,"rockfish, blue",0,6,1,Southeastern Region,D
1989,168,"rockfish, unspecified demersal",0,395,1,Southeastern Region,A
1989,168,"rockfish, unspecified demersal",0,430,1,Southeastern Region,B
1989,168,"rockfish, unspecified demersal",0,36,1,Southeastern Region,C
1989,168,"rockfish, unspecified demersal",0,581,1,Southeastern Region,D
1989,169,"rockfish, unspecified pelagic",0,40,1,Southeastern Region,A
1989,169,"rockfish, unspecified pelagic",0,17,1,Southeastern Region,D
1989,400,"salmon, roe (unknown species)",314,189905,1,Southeastern Region,A
1989,400,"salmon, roe (unknown species)",0,8216,1,Southeastern Region,B
1989,400,"salmon, roe (unknown species)",0,1187,1,Southeastern Region,C
1989,400,"salmon, roe (unknown species)",0,59159,1,Southeastern Region,D
1989,400,"salmon, roe (unknown species)",35,929,2,Central Region,E
1989,400,"salmon, roe (unknown species)",0,5729,3,A-Y-K Region,W
1989,400,"salmon, roe (unknown species)",0,303298,3,A-Y-K Region,Y
1989,400,"salmon, roe (unknown species)",0,100,3,A-Y-K Region,Z
1989,400,"salmon, roe (unknown species)",0,138,4,Westward Region,M
1989,410,"salmon, chinook",74718,1450953,1,Southeastern Region,A
1989,410,"salmon, chinook",66553,1311533,1,Southeastern Region,B
1989,410,"salmon, chinook",25481,370731,1,Southeastern Region,C
1989,410,"salmon, chinook",107403,2262571,1,Southeastern Region,D
1989,410,"salmon, chinook",32006,840826,2,Central Region,E
1989,410,"salmon, chinook",28985,680144,2,Central Region,H
1989,410,"salmon, chinook",39760,763964,2,Central Region,T
1989,410,"salmon, chinook",67003,1109710,3,A-Y-K Region,W
1989,410,"salmon, chinook",87,1426,3,A-Y-K Region,X
1989,410,"salmon, chinook",102280,2016204,3,A-Y-K Region,Y
1989,410,"salmon, chinook",5707,104829,3,A-Y-K Region,Z
1989,410,"salmon, chinook",106,2037,4,Westward Region,K
1989,410,"salmon, chinook",3542,76698,4,Westward Region,L
1989,410,"salmon, chinook",18013,322596,4,Westward Region,M
1989,411,"chinook, sm.",384,1585,1,Southeastern Region,A
1989,411,"chinook, sm.",1619,9774,1,Southeastern Region,B
1989,411,"chinook, sm.",1627,7680,1,Southeastern Region,C
1989,411,"chinook, sm.",462,2046,1,Southeastern Region,D
1989,420,"salmon, sockeye",943499,6259243,1,Southeastern Region,A
1989,420,"salmon, sockeye",913084,5624346,1,Southeastern Region,B
1989,420,"salmon, sockeye",250068,1694147,1,Southeastern Region,C
1989,420,"salmon, sockeye",18187,107980,1,Southeastern Region,D
1989,420,"salmon, sockeye",1175316,7966125,2,Central Region,E
1989,420,"salmon, sockeye",5184634,33884334,2,Central Region,H
1989,420,"salmon, sockeye",28735306,163891887,2,Central Region,T
1989,420,"salmon, sockeye",82628,596949,3,A-Y-K Region,W
1989,420,"salmon, sockeye",1,12,3,A-Y-K Region,Y
1989,420,"salmon, sockeye",265,1842,3,A-Y-K Region,Z
1989,420,"salmon, sockeye",1289536,7126671,4,Westward Region,K
1989,420,"salmon, sockeye",1159287,7969280,4,Westward Region,L
1989,420,"salmon, sockeye",4388157,25552854,4,Westward Region,M
1989,430,"salmon, coho",767425,5851805,1,Southeastern Region,A
1989,430,"salmon, coho",645552,4284206,1,Southeastern Region,B
1989,430,"salmon, coho",193567,1357094,1,Southeastern Region,C
1989,430,"salmon, coho",597500,3753917,1,Southeastern Region,D
1989,430,"salmon, coho",424980,3381790,2,Central Region,E
1989,430,"salmon, coho",352535,2324928,2,Central Region,H
1989,430,"salmon, coho",239834,1782740,2,Central Region,T
1989,430,"salmon, coho",556312,4051405,3,A-Y-K Region,W
1989,430,"salmon, coho",85483,597991,3,A-Y-K Region,Y
1989,430,"salmon, coho",44091,336652,3,A-Y-K Region,Z
1989,430,"salmon, coho",2599,24427,4,Westward Region,K
1989,430,"salmon, coho",68233,559140,4,Westward Region,L
1989,430,"salmon, coho",671394,4871667,4,Westward Region,M
1989,440,"salmon, pink",6607011,22704756,1,Southeastern Region,A
1989,440,"salmon, pink",42595250,145767466,1,Southeastern Region,B
1989,440,"salmon, pink",7864318,27463190,1,Southeastern Region,C
1989,440,"salmon, pink",2393624,8463247,1,Southeastern Region,D
1989,440,"salmon, pink",21886466,74979605,2,Central Region,E
1989,440,"salmon, pink",1364675,4214769,2,Central Region,H
1989,440,"salmon, pink",438,1666,2,Central Region,T
1989,440,"salmon, pink",819,2802,3,A-Y-K Region,W
1989,440,"salmon, pink",17,60,3,A-Y-K Region,Y
1989,440,"salmon, pink",123,439,3,A-Y-K Region,Z
1989,440,"salmon, pink",6825124,20368260,4,Westward Region,K
1989,440,"salmon, pink",27712,94269,4,Westward Region,L
1989,440,"salmon, pink",7303461,27407569,4,Westward Region,M
1989,450,"salmon, chum",340888,3201879,1,Southeastern Region,A
1989,450,"salmon, chum",1157272,11583165,1,Southeastern Region,B
1989,450,"salmon, chum",207854,1928822,1,Southeastern Region,C
1989,450,"salmon, chum",262876,2173679,1,Southeastern Region,D
1989,450,"salmon, chum",1001783,8841053,2,Central Region,E
1989,450,"salmon, chum",138788,1017932,2,Central Region,H
1989,450,"salmon, chum",1258808,7871013,2,Central Region,T
1989,450,"salmon, chum",802199,5456031,3,A-Y-K Region,W
1989,450,"salmon, chum",256017,2174415,3,A-Y-K Region,X
1989,450,"salmon, chum",1253450,9046014,3,A-Y-K Region,Y
1989,450,"salmon, chum",42625,297156,3,A-Y-K Region,Z
1989,450,"salmon, chum",19972,174674,4,Westward Region,K
1989,450,"salmon, chum",1624,11888,4,Westward Region,L
1989,450,"salmon, chum",1151408,7850211,4,Westward Region,M
1989,510,"smelt, general",0,106,1,Southeastern Region,C
1989,520,"char, Arctic (general)",29,91,2,Central Region,T
1989,520,"char, Arctic (general)",3093,20293,3,A-Y-K Region,X
1989,530,Dolly Varden (general),4296,920,2,Central Region,E
1989,540,"trout, steelhead",480,3508,1,Southeastern Region,A
1989,540,"trout, steelhead",2279,19829,1,Southeastern Region,B
1989,540,"trout, steelhead",431,3827,1,Southeastern Region,C
1989,540,"trout, steelhead",23,159,1,Southeastern Region,D
1989,570,inconnu (sheefish),715,5012,3,A-Y-K Region,X
1989,570,inconnu (sheefish),88,773,3,A-Y-K Region,Y
1989,580,"whitefish, general",1268,3375,3,A-Y-K Region,Y
1989,584,"whitefish, Arctic cisco",20100,702,2,Central Region,E
1989,700,"skate, other",0,29,1,Southeastern Region,D
1989,710,sablefish (blackcod),0,29,1,Southeastern Region,C
1989,710,sablefish (blackcod),0,12,1,Southeastern Region,D
1990,122,"sole, flathead",0,698,2,Central Region,T
1990,130,lingcod,2,24686,1,Southeastern Region,A
1990,130,lingcod,104,5140,1,Southeastern Region,B
1990,130,lingcod,14,2230,1,Southeastern Region,C
1990,130,lingcod,29,47858,1,Southeastern Region,D
1990,131,"sole, petrale",0,761,2,Central Region,T
1990,134,"turbot, Greenland",0,801,2,Central Region,T
1990,135,"rockfish, greenstripe",0,128,1,Southeastern Region,A
1990,135,"rockfish, greenstripe",0,11,1,Southeastern Region,B
1990,137,"rockfish, bocaccio",0,9,1,Southeastern Region,D
1990,137,"rockfish, bocaccio",0,797,2,Central Region,T
1990,140,"rockfish, red",0,90,1,Southeastern Region,A
1990,140,"rockfish, red",0,282,1,Southeastern Region,B
1990,140,"rockfish, red",0,34,1,Southeastern Region,C
1990,140,"rockfish, red",0,721,1,Southeastern Region,D
1990,142,"rockfish, black",0,271,1,Southeastern Region,A
1990,142,"rockfish, black",4,550,1,Southeastern Region,D
1990,145,"rockfish, yelloweye (red snapper)",0,3,1,Southeastern Region,B
1990,145,"rockfish, yelloweye (red snapper)",0,9,1,Southeastern Region,C
1990,145,"rockfish, yelloweye (red snapper)",0,186,1,Southeastern Region,D
1990,146,"rockfish, canary",0,2,1,Southeastern Region,A
1990,147,"rockfish, quillback",0,11,1,Southeastern Region,B
1990,147,"rockfish, quillback",0,44,1,Southeastern Region,D
1990,150,"rockfish, rosethorn",0,2,1,Southeastern Region,D
1990,151,"rockfish, rougheye",0,7,1,Southeastern Region,A
1990,153,"rockfish, redbanded",0,3,1,Southeastern Region,D
1990,154,"rockfish, dusky",0,64,1,Southeastern Region,D
1990,155,"rockfish, yellowtail",0,103,1,Southeastern Region,D
1990,157,"rockfish, silvergray",0,201,1,Southeastern Region,D
1990,158,"rockfish, redstripe",0,2,1,Southeastern Region,D
1990,161,"sculpin, coastrange",0,933,2,Central Region,T
1990,162,"sculpin, slimy",0,6,1,Southeastern Region,D
1990,162,"sculpin, slimy",0,730,2,Central Region,T
1990,163,"sculpin, fourhorn",7,9492,2,Central Region,T
1990,168,"rockfish, unspecified demersal",8,421,1,Southeastern Region,A
1990,168,"rockfish, unspecified demersal",0,172,1,Southeastern Region,B
1990,168,"rockfish, unspecified demersal",0,42,1,Southeastern Region,C
1990,168,"rockfish, unspecified demersal",0,265,1,Southeastern Region,D
1990,169,"rockfish, unspecified pelagic",0,39,1,Southeastern Region,A
1990,169,"rockfish, unspecified pelagic",0,12,1,Southeastern Region,B
1990,169,"rockfish, unspecified pelagic",0,20,1,Southeastern Region,C
1990,260,Pacific flatnose,0,1522,2,Central Region,T
1990,270,"pollock, walleye",0,1539,2,Central Region,T
1990,400,"salmon, roe (unknown species)",1,93809,1,Southeastern Region,A
1990,400,"salmon, roe (unknown species)",0,4676,1,Southeastern Region,B
1990,400,"salmon, roe (unknown species)",0,1566,1,Southeastern Region,C
1990,400,"salmon, roe (unknown species)",0,41809,1,Southeastern Region,D
1990,400,"salmon, roe (unknown species)",84,784,2,Central Region,T
1990,400,"salmon, roe (unknown species)",0,140,3,A-Y-K Region,W
1990,400,"salmon, roe (unknown species)",146217,125793,3,A-Y-K Region,Y
1990,400,"salmon, roe (unknown species)",502,196,3,A-Y-K Region,Z
1990,410,"salmon, chinook",87146,1491042,1,Southeastern Region,A
1990,410,"salmon, chinook",90276,1516728,1,Southeastern Region,B
1990,410,"salmon, chinook",52709,693142,1,Southeastern Region,C
1990,410,"salmon, chinook",114551,2111644,1,Southeastern Region,D
1990,410,"salmon, chinook",22163,570001,2,Central Region,E
1990,410,"salmon, chinook",17671,385553,2,Central Region,H
1990,410,"salmon, chinook",33993,577228,2,Central Region,T
1990,410,"salmon, chinook",84706,1279068,3,A-Y-K Region,W
1990,410,"salmon, chinook",32,537,3,A-Y-K Region,X
1990,410,"salmon, chinook",96194,1856146,3,A-Y-K Region,Y
1990,410,"salmon, chinook",8895,168745,3,A-Y-K Region,Z
1990,410,"salmon, chinook",18808,229337,4,Westward Region,K
1990,410,"salmon, chinook",9901,134265,4,Westward Region,L
1990,410,"salmon, chinook",28844,467986,4,Westward Region,M
1990,411,"chinook, sm.",385,1416,1,Southeastern Region,A
1990,411,"chinook, sm.",1983,7927,1,Southeastern Region,B
1990,411,"chinook, sm.",593,2846,1,Southeastern Region,C
1990,411,"chinook, sm.",815,3926,1,Southeastern Region,D
1990,420,"salmon, sockeye",856435,5805673,1,Southeastern Region,A
1990,420,"salmon, sockeye",1072483,6281535,1,Southeastern Region,B
1990,420,"salmon, sockeye",215918,1380421,1,Southeastern Region,C
1990,420,"salmon, sockeye",10881,61661,1,Southeastern Region,D
1990,420,"salmon, sockeye",911607,5591766,2,Central Region,E
1990,420,"salmon, sockeye",3819578,23992234,2,Central Region,H
1990,420,"salmon, sockeye",33444279,192301193,2,Central Region,T
1990,420,"salmon, sockeye",204374,1366102,3,A-Y-K Region,W
1990,420,"salmon, sockeye",2,14,3,A-Y-K Region,Y
1990,420,"salmon, sockeye",434,3226,3,A-Y-K Region,Z
1990,420,"salmon, sockeye",5248407,27311204,4,Westward Region,K
1990,420,"salmon, sockeye",2093650,13809769,4,Westward Region,L
1990,420,"salmon, sockeye",4814724,27616266,4,Westward Region,M
1990,430,"salmon, coho",827562,6498492,1,Southeastern Region,A
1990,430,"salmon, coho",930071,6244209,1,Southeastern Region,B
1990,430,"salmon, coho",349378,2699591,1,Southeastern Region,C
1990,430,"salmon, coho",761207,5039289,1,Southeastern Region,D
1990,430,"salmon, coho",524299,4734920,2,Central Region,E
1990,430,"salmon, coho",512156,3308793,2,Central Region,H
1990,430,"salmon, coho",103317,773297,2,Central Region,T
1990,430,"salmon, coho",445062,2900838,3,A-Y-K Region,W
1990,430,"salmon, coho",43632,289183,3,A-Y-K Region,Y
1990,430,"salmon, coho",56712,426906,3,A-Y-K Region,Z
1990,430,"salmon, coho",293819,2417040,4,Westward Region,K
1990,430,"salmon, coho",130131,933745,4,Westward Region,L
1990,430,"salmon, coho",500270,3752404,4,Westward Region,M
1990,440,"salmon, pink",1884338,5717700,1,Southeastern Region,A
1990,440,"salmon, pink",25637489,82662285,1,Southeastern Region,B
1990,440,"salmon, pink",3350954,10470754,1,Southeastern Region,C
1990,440,"salmon, pink",1469221,4546924,1,Southeastern Region,D
1990,440,"salmon, pink",44165077,131521973,2,Central Region,E
1990,440,"salmon, pink",987573,3106470,2,Central Region,H
1990,440,"salmon, pink",496517,1913375,2,Central Region,T
1990,440,"salmon, pink",16082,51858,3,A-Y-K Region,W
1990,440,"salmon, pink",743,1876,3,A-Y-K Region,Y
1990,440,"salmon, pink",5983812,19011963,4,Westward Region,K
1990,440,"salmon, pink",550008,1675644,4,Westward Region,L
1990,440,"salmon, pink",3666411,11185556,4,Westward Region,M
1990,450,"salmon, chum",603425,5884767,1,Southeastern Region,A
1990,450,"salmon, chum",798477,7872686,1,Southeastern Region,B
1990,450,"salmon, chum",230697,2158455,1,Southeastern Region,C
1990,450,"salmon, chum",585295,4798423,1,Southeastern Region,D
1990,450,"salmon, chum",967384,8911697,2,Central Region,E
1990,450,"salmon, chum",361502,2574478,2,Central Region,H
1990,450,"salmon, chum",1055409,6538341,2,Central Region,T
1990,450,"salmon, chum",522535,3601743,3,A-Y-K Region,W
1990,450,"salmon, chum",163509,1461900,3,A-Y-K Region,X
1990,450,"salmon, chum",443986,3241981,3,A-Y-K Region,Y
1990,450,"salmon, chum",65123,482060,3,A-Y-K Region,Z
1990,450,"salmon, chum",577750,4441737,4,Westward Region,K
1990,450,"salmon, chum",270004,1757019,4,Westward Region,L
1990,450,"salmon, chum",1365096,8997164,4,Westward Region,M
1990,510,"smelt, general",0,146,1,Southeastern Region,C
1990,520,"char, Arctic (general)",604,4219,3,A-Y-K Region,X
1990,540,"trout, steelhead",444,3613,1,Southeastern Region,A
1990,540,"trout, steelhead",1755,16239,1,Southeastern Region,B
1990,540,"trout, steelhead",1049,9292,1,Southeastern Region,C
1990,540,"trout, steelhead",36,276,1,Southeastern Region,D
1990,570,inconnu (sheefish),27,185,3,A-Y-K Region,Y
1990,580,"whitefish, general",1394,2478,3,A-Y-K Region,Y
1990,710,sablefish (blackcod),0,28,1,Southeastern Region,A
1991,110,"cod, Pacific (gray)",0,4,1,Southeastern Region,A
1991,130,lingcod,11,14865,1,Southeastern Region,A
1991,130,lingcod,0,4480,1,Southeastern Region,B
1991,130,lingcod,2,963,1,Southeastern Region,C
1991,130,lingcod,168,46590,1,Southeastern Region,D
1991,135,"rockfish, greenstripe",4,255,1,Southeastern Region,A
1991,135,"rockfish, greenstripe",0,74,1,Southeastern Region,D
1991,137,"rockfish, bocaccio",0,11,1,Southeastern Region,A
1991,137,"rockfish, bocaccio",0,17,1,Southeastern Region,D
1991,140,"rockfish, red",0,39,1,Southeastern Region,A
1991,140,"rockfish, red",0,10,1,Southeastern Region,B
1991,140,"rockfish, red",9,78,1,Southeastern Region,D
1991,142,"rockfish, black",0,421,1,Southeastern Region,A
1991,142,"rockfish, black",0,66,1,Southeastern Region,B
1991,142,"rockfish, black",2,2816,1,Southeastern Region,D
1991,144,"rockfish, unspecified slope",0,10,1,Southeastern Region,B
1991,145,"rockfish, yelloweye (red snapper)",0,12,1,Southeastern Region,A
1991,145,"rockfish, yelloweye (red snapper)",0,23,1,Southeastern Region,B
1991,145,"rockfish, yelloweye (red snapper)",0,726,1,Southeastern Region,D
1991,146,"rockfish, canary",0,7,1,Southeastern Region,D
1991,147,"rockfish, quillback",0,29,1,Southeastern Region,B
1991,147,"rockfish, quillback",0,45,1,Southeastern Region,D
1991,149,"rockfish, china",0,23,1,Southeastern Region,D
1991,151,"rockfish, rougheye",0,15,1,Southeastern Region,A
1991,151,"rockfish, rougheye",0,38,1,Southeastern Region,D
1991,154,"rockfish, dusky",0,1286,1,Southeastern Region,D
1991,155,"rockfish, yellowtail",0,12,1,Southeastern Region,B
1991,155,"rockfish, yellowtail",0,134,1,Southeastern Region,D
1991,157,"rockfish, silvergray",0,137,1,Southeastern Region,D
1991,158,"rockfish, redstripe",0,1,1,Southeastern Region,D
